	S0	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19
A751	1102.4901514901464	1101.8145777982052	1106.1231948285374	1103.337755524247	1103.587983683	1101.8255600790342	1096.3384119103052	1104.0703059540544	1098.6145968894111	1097.5656731754827	1093.7988203317996	1100.1985312357394	1105.3256690806415	1099.8922702174011	1102.4570600907614	1104.038574609003	1111.563976292666	1101.4863546992503	1103.2479759638968	1096.294296067776
A752	1079.7654475783331	1093.7161894289222	1099.087462548556	1098.1433178518646	1091.7477243563685	1104.7642541553532	1101.670984799766	1099.5890632353278	1092.5095477353848	1098.6356048908144	1091.0007288044637	1083.1634872472744	1100.3845111702062	1083.7739988160781	1092.8359416867586	1108.8909381521162	1082.2019884391686	1088.2595568525917	1081.1325209203173	1085.6011091130813
A753	1103.2575067832856	1102.5391841186251	1103.1359570889542	1100.5764289277283	1101.470807876116	1103.121696090285	1100.928598265984	1104.0754349162728	1103.0420626745465	1098.682164945043	1104.1565092425326	1102.8992983078767	1101.3184769291865	1101.3738052356844	1104.1890602040455	1106.0964614317809	1103.2092009961002	1102.5769847254228	1102.1521648206235	1104.5445470327334
A754	1098.736664872013	1099.594151379718	1100.399861373956	1100.3444268297173	1099.6159993058438	1099.6529515306518	1098.3247472692826	1099.7799766031728	1099.0597395221912	1099.4446985693507	1100.1959077488027	1099.0015440658376	1100.1918195330652	1099.337407696733	1099.2669901420345	1098.904190942866	1100.488414783499	1099.0791715090024	1100.179896941024	1099.0799157949066
A755	1105.3491501643514	1102.2061954053233	1098.7447242093008	1101.0450647946975	1114.5413184818485	1107.0279235867952	1112.3819698453376	1100.8104345114211	1103.1760540388339	1100.1086143512148	1113.152827570453	1110.8518455512465	1113.7629937343606	1106.521223806832	1107.3846843677807	1116.0125504921682	1105.7698378261068	1114.1528821514748	1110.5993581313855	1105.5395628155413
A756	1079.9857351111295	1075.5554423095268	1069.3402949056826	1076.377019012749	1078.2570811239707	1070.1708761291584	1079.0603817196916	1073.4952208912998	1074.8650514793394	1077.1132552147205	1078.890434878999	1072.9832793440946	1073.15089799106	1072.614222888125	1075.3211743193128	1078.436236203022	1076.726439622075	1075.2025173129784	1072.2382181052424	1072.4874923624748
A757	1073.5744002135236	1067.6184472568018	1071.8205735134065	1092.9428580642766	1098.4671461968326	1097.0137617566038	1102.0132396867195	1075.5559403490329	1101.097408563091	1075.846027899663	1095.0008777765322	1093.3303374129339	1088.1087328583023	1073.9062983614556	1069.0214903103958	1084.3670678531394	1086.9504206369368	1091.648106912873	1094.008846765584	1082.4526017895348
A758	1078.9128078871627	1079.327794602381	1074.2470769376	1079.113730369306	1080.8588476149623	1077.9604530322201	1077.150837211072	1072.8922141279327	1078.9432373631823	1076.512728251801	1077.1318550963776	1079.9210159443028	1081.2062084257675	1081.8633292429627	1079.5562788345437	1081.9614227849215	1079.1252707560543	1077.6305101233133	1078.2067693158185	1077.7519905956542
A759	1069.2354813023178	1065.2565840888888	1072.1302002904206	1064.5498418609504	1072.543035616384	1074.3311444984656	1068.6522209027992	1074.1777677015225	1071.710068225307	1075.3898919825006	1073.789521640507	1070.5641559970666	1070.334208500848	1068.4777756764915	1073.3554224296586	1074.086251255133	1072.8044019142103	1069.9424871771052	1064.7914020426874	1072.7451177433359
A760	1081.3042229560785	1088.107187548952	1097.0347679478657	1087.6790830224015	1080.3242456025137	1092.6945694502265	1097.230284208564	1082.5670626598755	1067.2621279835682	1107.2446930858143	1099.7306807169468	1076.8623694778653	1083.7726181024696	1098.0836103587153	1082.5252671562198	1084.3067687478072	1085.0245613918833	1074.6536451486331	1079.1298927020346	1093.3158672988363
A761	1062.5360181703493	1071.4585276030277	1067.1953103526644	1067.0100092153928	1066.4417598877908	1065.039664854721	1062.2314119802636	1064.3537282890697	1068.0999637483883	1064.4547168921033	1067.188235364536	1064.5799556320633	1066.2377335658393	1064.9836711195583	1068.334536202289	1064.8587957375019	1065.9038938872466	1065.8224077402263	1066.5720121359288	1066.8423637091726
A762	1102.449657758812	1095.5235316347855	1094.1617305717039	1082.3996815015291	1101.4177650439462	1077.73991698037	1101.6265303928917	1079.155574106265	1067.762722318502	1104.9421165580802	1098.1574357096601	1082.9009689793224	1088.404152840854	1102.9651356617042	1085.0551091758966	1073.6069363592558	1085.8783790101088	1103.523908457777	1081.8201860059844	1085.8690083833694
A763	1052.755632790852	1061.7965580879904	1053.9078034734273	1059.2038010619026	1053.6419840615467	1053.1410854157687	1061.1642548593195	1060.6892820185392	1059.1167067833692	1057.3071420266897	1056.195752873179	1054.2065744699762	1054.5575881863565	1059.7793673361377	1058.8503500068744	1057.6217040242002	1056.5605868076664	1055.2164943873004	1058.7029994183138	1055.190586773458
A764	1059.9027093169027	1059.076555911083	1060.4263779600606	1062.9112141034968	1059.8067070991287	1058.7948737749284	1056.1830068005545	1062.0879243115169	1060.6126904949604	1059.5538505356558	1061.0166082781554	1060.5110032992638	1059.1674443014062	1062.3855295492374	1058.6180602012505	1061.0791428985085	1056.1942817683296	1059.0938896090317	1059.7644414018762	1060.055700365263
A765	1068.9844568242354	1067.2821887889609	1069.4895586851767	1071.806614128033	1068.0043052220653	1071.2651104227016	1066.5323468552767	1071.3261633550046	1064.807104197023	1069.48994635424	1064.543361808287	1068.9715663523825	1072.664905112924	1069.21804470499	1071.3306425881606	1067.1471507137362	1070.1837637289884	1075.3080072896876	1069.379225134235	1062.2314355843905
A766	1058.4306824352916	1059.1073780128277	1056.7297474972531	1059.7587522553615	1057.9927383767251	1057.196313615409	1059.652725398442	1056.7614231319494	1057.5100781131778	1059.1032882807344	1056.2929248681753	1058.6488650504004	1054.3346034665115	1059.405029359353	1056.5999408853727	1058.8492731296933	1058.5309805855275	1058.3576596848236	1056.7216508601746	1058.7906643824183
A767	1079.019676765131	1073.640110554112	1035.60020408657	1067.4007168779622	1024.0498862223374	1089.6997356281668	1048.6900256538102	1054.914024245915	1036.5624776776222	1052.505091658717	1043.502421495452	1074.5508115652176	1055.0004122842968	1056.743124304282	1056.641577083953	1051.5508776278434	1042.0556474799037	1068.8876373788626	1053.7154656533473	1062.726031998779
A768	1064.4411823112678	1061.9268801118717	1071.0263503588487	1061.9034254710189	1064.5020963711802	1056.484695698614	1061.5888342788994	1071.754305820039	1063.1698005088922	1065.3474182044931	1064.8994007213303	1067.0575103058202	1047.5893722787032	1062.6650969512589	1053.0055844442302	1060.6539057385169	1057.77618270435	1058.7567318914591	1060.7055199111367	1053.705007404899
A769	1077.5903550338508	1084.5224880641501	1068.5855257047479	1084.074593747666	1081.7161079617163	1083.1593776998964	1073.831259766017	1077.6768614500738	1072.210051915859	1080.684556857795	1082.9738045978634	1078.174300994426	1078.8191666272066	1079.4441423166484	1072.2950337536154	1080.9088779165058	1077.1517381011752	1073.4275069457	1083.4949710804765	1075.6003094328703
A770	1073.4098784059129	1079.1906052541965	1080.2250469824908	1082.684609852191	1075.1567758874457	1080.4355069183944	1082.1749307668133	1073.7826982332297	1070.427844071852	1084.727492492121	1073.3858819541213	1083.353784519914	1079.768318932753	1077.6277103329162	1075.6291335600483	1077.2510949212633	1079.4955063415416	1072.0678584255056	1083.1048228802083	1080.5664841122177
A771	1070.067867340054	1070.091023543935	1070.1119628549986	1070.0682428980188	1070.1321924798056	1070.1664086133892	1070.1540971743425	1070.0041022717392	1070.046737935016	1070.0872746804287	1070.1227393017462	1070.1096807185977	1070.0824698520998	1070.1528895477102	1070.1218740524992	1070.12357147971	1070.110580583844	1070.1761112376016	1069.9643642368765	1070.1190560176608
A772	912.9886666775329	904.2261957197413	902.6700335664474	900.1569145416162	913.5222787979678	892.3021676196929	909.3801632850672	899.649940386325	905.7886284286443	897.0137273684442	923.5670433969067	891.776276009504	898.0234371249493	889.5553802718103	911.1842657078003	902.254909134289	888.7030880264839	911.1548159930315	900.4467785601372	902.2750069379534
A773	904.5549974973505	902.3564219802669	906.7689008450162	906.1635930678851	904.5056561424651	898.6364071809498	902.654421827413	907.6714592808017	905.2776003345573	908.7752338815021	900.9527798734284	912.5776610701921	900.0583007806065	897.0820151560378	906.2884142365069	901.1227126007554	901.2922587846812	904.2613781368774	911.9452992152121	906.5780791555475
A774	932.6422213054835	915.6022629252257	907.1983262771979	914.2124928425765	924.0497870124192	913.10325437041	919.1466042365671	901.3025901769894	930.8480808957013	908.1821141779731	907.0496977715906	910.1975592853433	922.6822693980329	915.3744094415448	922.1866487888304	919.8839249945191	898.4640886015069	910.3888762628118	917.5447957274092	916.8691391866386
A775	911.921013789292	902.7721265272507	903.647275925386	891.9205511330953	903.8934983444829	894.9681886406577	906.5313558429558	879.2548887074875	903.1299809374698	901.485111589697	887.4933314909745	898.9766467478331	890.4266764875441	892.0585992915871	893.980809680409	888.5691755764235	893.2738251163707	885.923558414339	905.677126445022	886.3313072755451
A776	894.5203772376948	911.0112034189018	898.1595575856851	918.688733227	901.8561677205	910.2366073925251	924.907873931298	902.4971867473024	919.4156846262845	910.7486887825185	916.2284561183664	912.9586552606474	905.0855193774055	914.704953097852	906.6677247000089	909.3814238305491	905.8275398518567	904.8412312590508	906.1561023309877	899.3941550912482
A777	915.4065904878862	916.7415589046526	926.3794739355224	914.4735062669129	916.8168092066675	916.392111631542	909.821020078843	911.6019085020195	913.5997258954063	912.5131692128106	905.25533291703	912.8386240064276	915.9666028963562	915.3889533776993	918.2247429462282	907.7760619331059	921.1185722828508	908.5113259135192	903.2853961314996	913.8438070512327
A778	914.3448270417829	913.5062118070422	913.3774735705987	909.2690375514851	913.8782630438955	911.0518243693801	912.0015586206804	908.6453700291814	911.5892772908356	913.3291305567461	912.253937444568	910.445999169937	913.1460310476585	911.07362950284	910.2813150616946	911.1186584933159	911.7845358029715	913.9610859135518	911.7929274926537	910.0028044008633
A779	1115.3171838105234	1086.086015525807	1098.8674209616934	1083.8065346418762	1101.2228954696593	1118.771588072197	1114.9639863519715	1086.8145680248851	1111.0531133866693	1101.6086778977133	1085.8169866941184	1100.446822558454	1109.8432955578116	1107.2006179177356	1099.7725417992299	1109.018942727879	1082.2328083920468	1131.509422616562	1103.0163445607216	1112.5226521285322
A780	1095.502382448416	1093.078580192059	1086.1494963667578	1102.7949562380204	1099.3033252360603	1088.1059563650463	1090.8747026146284	1112.6494454535066	1108.6824409368746	1092.5109251515923	1097.8608052072868	1091.2313769884704	1084.7405808920903	1089.805229699234	1094.6997549818082	1092.6242164054993	1089.6926217529115	1080.7022283466704	1093.025079956641	1105.6461570375889
A781	1071.9455180685836	1099.0315048114062	1089.6467384722323	1072.3779540395342	1066.9993134401527	1079.5126254943266	1073.7692295520421	1084.15884218548	1077.2359909169586	1082.2960393884132	1057.8658959909806	1075.7417644626023	1061.5145307101334	1085.8580116426274	1097.89221029782	1072.1823943915967	1088.6156173654556	1104.4532359737375	1106.3149196645854	1068.3679155125485
A782	1116.6845352511723	1116.7300480222395	1113.2476300492167	1115.7767972120384	1116.2725765273717	1118.6175889301398	1116.0463551505438	1116.3470915793864	1115.850431712421	1114.273000333038	1114.2491821414708	1117.4812185590606	1118.7815485374922	1117.2086047395044	1117.1944915983092	1116.4900869307216	1116.9948689016649	1117.878955586674	1113.2764698034355	1116.3455190514417
A783	1123.502237525105	1130.9296335864117	1120.3572909531704	1111.793952105148	1118.4195679040192	1119.0238134639035	1128.9036624034243	1121.7305667130431	1107.6507079836697	1130.9499556938651	1120.201953383297	1121.4574565466155	1126.9565372538002	1113.192872906225	1133.121013274097	1133.1423926835969	1099.3887290151306	1101.4565609923343	1132.635453104603	1120.4777805904928
A784	1129.737013253649	1118.2288028385105	1134.97999761173	1124.6932061034827	1123.284826594723	1141.9677684768515	1117.0342864735892	1124.301073003578	1132.174330206313	1117.8509389183546	1132.142756173533	1131.5959117423834	1119.5270051965256	1129.1183658868824	1124.2458932739478	1132.0143887877705	1135.6036262210691	1117.11165274014	1132.9440510983354	1122.5811678154314
A785	1105.2821090627197	1108.0028891594657	1108.5698753728193	1107.6702212200917	1106.909992097355	1105.1327577758539	1108.4392289519715	1110.6714613725255	1104.801638856326	1107.975032468528	1109.107016702662	1104.5558555199534	1107.067340266809	1107.3746860013732	1109.1133632466006	1108.9040346954382	1105.8593024227546	1105.9914858986197	1107.457664964381	1107.8346767451167
A786	1108.3745070279858	1096.3598943398777	1103.6040278818077	1116.2636125353272	1121.1583595225686	1111.624507710043	1095.2339314817007	1112.6279243849692	1095.9818242713077	1112.2889374498784	1106.145030345198	1100.1735008944377	1113.721264756399	1120.5822426555526	1107.3342734913858	1104.3453005277383	1096.306011599641	1114.0155745685631	1102.9218110983302	1105.3753608334966
A787	1120.3407931309125	1103.652013811342	1110.9263169066153	1101.0906464233822	1084.613128862075	1053.7364651665387	1091.5680875552146	1124.8477450511466	1130.4538713258175	1121.0161801354764	1130.1162343785427	1066.7238767894657	1121.0999427687623	1106.7968790932541	1094.2095982309368	1073.9965340228719	1089.143665804883	1167.6721273940973	1104.2894827016366	1101.0616322367687
A788	845.4986271456662	845.430155612655	844.5412163269345	845.1422548610963	845.4224842365888	844.6932704974062	845.4754402284957	844.7024602013155	845.0297429369003	844.9136622006624	844.6988803522523	844.9625659354364	844.6115888918891	844.9609085955428	845.0057099827258	845.3606523039552	844.4803300709216	845.2395288983308	845.1349056578869	844.8555827591944
A789	854.4403935765463	860.8406020839769	862.949089071536	849.377228045794	853.9635762021172	846.3945719618807	858.9107229462411	852.0806132339027	846.4979933870819	851.1509924186602	851.8598885738684	858.2496850574227	852.2396184955633	860.8778309936299	856.2035422639551	850.9327752099334	861.4330320054	853.9669045443255	850.8523157284778	853.2961252007675
